,param,initial_risk,operator_intervention,cumlative_risk,travel_time,request_time
1205,param_13_13,"[0.0, 0.25]","[-1, -1]",-0.5,4,-6
1206,param_13_13,"[0.25, 0.25]","[-1, -1]",-0.5,7,-2
1207,param_13_13,"[0.5, 0.25]","[-1, -1]",0,-5,1
1208,param_13_13,"[0.75, 0.25]","[-1, -1]",0,-5,1
1209,param_13_13,"[1.0, 0.25]","[-1, -1]",0,-5,1
1210,param_13_13,"[0.0, 0.5]","[-1, -1]",0,1,0
1211,param_13_13,"[0.25, 0.5]","[-1, -1]",0,0,0
1212,param_13_13,"[0.5, 0.5]","[-1, -1]",0,0,6
1213,param_13_13,"[0.75, 0.5]","[-1, -1]",0,0,6
1214,param_13_13,"[1.0, 0.5]","[-1, -1]",0,0,6
1215,param_13_13,"[0.0, 0.75]","[-1, -1]",0,1,0
1216,param_13_13,"[0.25, 0.75]","[-1, -1]",0,0,0
1217,param_13_13,"[0.5, 0.75]","[-1, -1]",0,0,6
1218,param_13_13,"[0.75, 0.75]","[-1, -1]",0,0,6
1219,param_13_13,"[1.0, 0.75]","[-1, -1]",0,0,6
1220,param_13_13,"[0.0, 1.0]","[-1, -1]",0,1,0
1221,param_13_13,"[0.25, 1.0]","[-1, -1]",0,0,0
1222,param_13_13,"[0.5, 1.0]","[-1, -1]",0,0,6
1223,param_13_13,"[0.75, 1.0]","[-1, -1]",0,0,6
1224,param_13_13,"[1.0, 1.0]","[-1, -1]",0,0,6
1225,param_13_13,"[0.0, 0.0]","[-1, 0]",0,0,-12
1226,param_13_13,"[0.25, 0.0]","[-1, 0]",0,4,-7
1227,param_13_13,"[0.5, 0.0]","[-1, 0]",0,0,-7
1228,param_13_13,"[0.75, 0.0]","[-1, 0]",0,0,-7
1229,param_13_13,"[1.0, 0.0]","[-1, 0]",0,0,-7
1230,param_13_13,"[0.0, 0.25]","[-1, 0]",-0.5,0,-6
1231,param_13_13,"[0.25, 0.25]","[-1, 0]",-0.5,4,-2
1232,param_13_13,"[0.5, 0.25]","[-1, 0]",0,0,1
1233,param_13_13,"[0.75, 0.25]","[-1, 0]",0,0,1
1234,param_13_13,"[1.0, 0.25]","[-1, 0]",0,0,1
1235,param_13_13,"[0.0, 0.5]","[-1, 0]",0,-5,-6
1236,param_13_13,"[0.25, 0.5]","[-1, 0]",0,0,0
1237,param_13_13,"[0.5, 0.5]","[-1, 0]",0,0,-6
1238,param_13_13,"[0.75, 0.5]","[-1, 0]",0,0,-6
1239,param_13_13,"[1.0, 0.5]","[-1, 0]",0,0,-6
1240,param_13_13,"[0.0, 0.75]","[-1, 0]",0,-5,-6
1241,param_13_13,"[0.25, 0.75]","[-1, 0]",0,0,0
1242,param_13_13,"[0.5, 0.75]","[-1, 0]",0,0,-6
1243,param_13_13,"[0.75, 0.75]","[-1, 0]",0,0,-6
1244,param_13_13,"[1.0, 0.75]","[-1, 0]",0,0,-6
1245,param_13_13,"[0.0, 1.0]","[-1, 0]",0,-5,-6
1246,param_13_13,"[0.25, 1.0]","[-1, 0]",0,0,0
1247,param_13_13,"[0.5, 1.0]","[-1, 0]",0,0,-6
1248,param_13_13,"[0.75, 1.0]","[-1, 0]",0,0,-6
1249,param_13_13,"[1.0, 1.0]","[-1, 0]",0,0,-6
1250,param_13_13,"[0.0, 0.0]","[0, -1]",0,0,-12
1251,param_13_13,"[0.25, 0.0]","[0, -1]",0,0,-7
1252,param_13_13,"[0.5, 0.0]","[0, -1]",0,-2,-7
1253,param_13_13,"[0.75, 0.0]","[0, -1]",0,-2,-7
1254,param_13_13,"[1.0, 0.0]","[0, -1]",0,-2,-7
1255,param_13_13,"[0.0, 0.25]","[0, -1]",-0.5,4,-6
1256,param_13_13,"[0.25, 0.25]","[0, -1]",0,0,-6
1257,param_13_13,"[0.5, 0.25]","[0, -1]",-0.5,0,-1
1258,param_13_13,"[0.75, 0.25]","[0, -1]",-0.5,0,-1
1259,param_13_13,"[1.0, 0.25]","[0, -1]",-0.5,0,-1
1260,param_13_13,"[0.0, 0.5]","[0, -1]",0,0,0
1261,param_13_13,"[0.25, 0.5]","[0, -1]",0,0,1
1262,param_13_13,"[0.5, 0.5]","[0, -1]",0,6,6
1263,param_13_13,"[0.75, 0.5]","[0, -1]",0,6,6
1264,param_13_13,"[1.0, 0.5]","[0, -1]",0,6,6
1265,param_13_13,"[0.0, 0.75]","[0, -1]",0,0,0
1266,param_13_13,"[0.25, 0.75]","[0, -1]",0,0,1
1267,param_13_13,"[0.5, 0.75]","[0, -1]",0,6,6
1268,param_13_13,"[0.75, 0.75]","[0, -1]",0,6,6
1269,param_13_13,"[1.0, 0.75]","[0, -1]",0,6,6
1270,param_13_13,"[0.0, 1.0]","[0, -1]",0,0,0
1271,param_13_13,"[0.25, 1.0]","[0, -1]",0,0,1
1272,param_13_13,"[0.5, 1.0]","[0, -1]",0,6,6
1273,param_13_13,"[0.75, 1.0]","[0, -1]",0,6,6
1274,param_13_13,"[1.0, 1.0]","[0, -1]",0,6,6
1275,param_13_13,"[0.0, 0.0]","[0, 0]",0,0,-12
1276,param_13_13,"[0.25, 0.0]","[0, 0]",0,0,-7
1277,param_13_13,"[0.5, 0.0]","[0, 0]",0,-2,-7
1278,param_13_13,"[0.75, 0.0]","[0, 0]",0,-2,-7
1279,param_13_13,"[1.0, 0.0]","[0, 0]",0,-2,-7
1280,param_13_13,"[0.0, 0.25]","[0, 0]",-0.5,0,-6
1281,param_13_13,"[0.25, 0.25]","[0, 0]",0,0,-6
1282,param_13_13,"[0.5, 0.25]","[0, 0]",-0.5,0,-1
1283,param_13_13,"[0.75, 0.25]","[0, 0]",-0.5,0,-1
1284,param_13_13,"[1.0, 0.25]","[0, 0]",-0.5,0,-1
1285,param_13_13,"[0.0, 0.5]","[0, 0]",0,-6,-6
1286,param_13_13,"[0.25, 0.5]","[0, 0]",0,0,1
1287,param_13_13,"[0.5, 0.5]","[0, 0]",0,3,-6
1288,param_13_13,"[0.75, 0.5]","[0, 0]",0,3,-6
1289,param_13_13,"[1.0, 0.5]","[0, 0]",0,3,-6
1290,param_13_13,"[0.0, 0.75]","[0, 0]",0,-6,-6
1291,param_13_13,"[0.25, 0.75]","[0, 0]",0,0,1
1292,param_13_13,"[0.5, 0.75]","[0, 0]",0,3,-6
1293,param_13_13,"[0.75, 0.75]","[0, 0]",0,3,-6
1294,param_13_13,"[1.0, 0.75]","[0, 0]",0,3,-6
1295,param_13_13,"[0.0, 1.0]","[0, 0]",0,-6,-6
1296,param_13_13,"[0.25, 1.0]","[0, 0]",0,0,1
1297,param_13_13,"[0.5, 1.0]","[0, 0]",0,3,-6
1298,param_13_13,"[0.75, 1.0]","[0, 0]",0,3,-6
1299,param_13_13,"[1.0, 1.0]","[0, 0]",0,3,-6
1300,param_13_14,"[0.0, 0.0]","[-1, -1]",0,0,-12
1301,param_13_14,"[0.25, 0.0]","[-1, -1]",0,0,-12
1302,param_13_14,"[0.5, 0.0]","[-1, -1]",0,0,-6
1303,param_13_14,"[0.75, 0.0]","[-1, -1]",0,0,-6
1304,param_13_14,"[1.0, 0.0]","[-1, -1]",0,0,-6
1305,param_13_14,"[0.0, 0.25]","[-1, -1]",-0.5,4,-6
1306,param_13_14,"[0.25, 0.25]","[-1, -1]",-0.5,4,-6
1307,param_13_14,"[0.5, 0.25]","[-1, -1]",-0.5,0,-6
1308,param_13_14,"[0.75, 0.25]","[-1, -1]",-0.5,0,-6
1309,param_13_14,"[1.0, 0.25]","[-1, -1]",-0.5,0,-6
1310,param_13_14,"[0.0, 0.5]","[-1, -1]",0,0,0
1311,param_13_14,"[0.25, 0.5]","[-1, -1]",0,0,0
1312,param_13_14,"[0.5, 0.5]","[-1, -1]",0,0,4
1313,param_13_14,"[0.75, 0.5]","[-1, -1]",0,0,4
1314,param_13_14,"[1.0, 0.5]","[-1, -1]",0,0,4
1315,param_13_14,"[0.0, 0.75]","[-1, -1]",0,0,0
1316,param_13_14,"[0.25, 0.75]","[-1, -1]",0,0,0
1317,param_13_14,"[0.5, 0.75]","[-1, -1]",0,0,4
1318,param_13_14,"[0.75, 0.75]","[-1, -1]",0,0,4
1319,param_13_14,"[1.0, 0.75]","[-1, -1]",0,0,4
1320,param_13_14,"[0.0, 1.0]","[-1, -1]",0,0,0
1321,param_13_14,"[0.25, 1.0]","[-1, -1]",0,0,0
1322,param_13_14,"[0.5, 1.0]","[-1, -1]",0,0,4
1323,param_13_14,"[0.75, 1.0]","[-1, -1]",0,0,4
1324,param_13_14,"[1.0, 1.0]","[-1, -1]",0,0,4
1325,param_13_14,"[0.0, 0.0]","[-1, 0]",0,0,-12
1326,param_13_14,"[0.25, 0.0]","[-1, 0]",0,0,-12
1327,param_13_14,"[0.5, 0.0]","[-1, 0]",0,0,-6
1328,param_13_14,"[0.75, 0.0]","[-1, 0]",0,0,-6
1329,param_13_14,"[1.0, 0.0]","[-1, 0]",0,0,-6
1330,param_13_14,"[0.0, 0.25]","[-1, 0]",-0.5,0,-6
1331,param_13_14,"[0.25, 0.25]","[-1, 0]",-0.5,0,-6
1332,param_13_14,"[0.5, 0.25]","[-1, 0]",-0.5,0,-6
1333,param_13_14,"[0.75, 0.25]","[-1, 0]",-0.5,0,-6
1334,param_13_14,"[1.0, 0.25]","[-1, 0]",-0.5,0,-6
1335,param_13_14,"[0.0, 0.5]","[-1, 0]",0,-6,-6
1336,param_13_14,"[0.25, 0.5]","[-1, 0]",0,-6,-6
1337,param_13_14,"[0.5, 0.5]","[-1, 0]",0,-4,-7
1338,param_13_14,"[0.75, 0.5]","[-1, 0]",0,-4,-7
1339,param_13_14,"[1.0, 0.5]","[-1, 0]",0,-4,-7
1340,param_13_14,"[0.0, 0.75]","[-1, 0]",0,-6,-6
1341,param_13_14,"[0.25, 0.75]","[-1, 0]",0,-6,-6
1342,param_13_14,"[0.5, 0.75]","[-1, 0]",0,-4,-7
1343,param_13_14,"[0.75, 0.75]","[-1, 0]",0,-4,-7
1344,param_13_14,"[1.0, 0.75]","[-1, 0]",0,-4,-7
1345,param_13_14,"[0.0, 1.0]","[-1, 0]",0,-6,-6
1346,param_13_14,"[0.25, 1.0]","[-1, 0]",0,-6,-6
1347,param_13_14,"[0.5, 1.0]","[-1, 0]",0,-4,-7
1348,param_13_14,"[0.75, 1.0]","[-1, 0]",0,-4,-7
1349,param_13_14,"[1.0, 1.0]","[-1, 0]",0,-4,-7
1350,param_13_14,"[0.0, 0.0]","[0, -1]",0,0,-12
1351,param_13_14,"[0.25, 0.0]","[0, -1]",0,0,-12
1352,param_13_14,"[0.5, 0.0]","[0, -1]",0,0,-6
1353,param_13_14,"[0.75, 0.0]","[0, -1]",0,0,-6
1354,param_13_14,"[1.0, 0.0]","[0, -1]",0,0,-6
1355,param_13_14,"[0.0, 0.25]","[0, -1]",-0.5,4,-6
1356,param_13_14,"[0.25, 0.25]","[0, -1]",-0.5,4,-6
1357,param_13_14,"[0.5, 0.25]","[0, -1]",-0.5,5,-6
1358,param_13_14,"[0.75, 0.25]","[0, -1]",-0.5,5,-6
1359,param_13_14,"[1.0, 0.25]","[0, -1]",-0.5,5,-6
1360,param_13_14,"[0.0, 0.5]","[0, -1]",0,0,0
1361,param_13_14,"[0.25, 0.5]","[0, -1]",0,0,0
1362,param_13_14,"[0.5, 0.5]","[0, -1]",0,5,4
1363,param_13_14,"[0.75, 0.5]","[0, -1]",0,5,4
1364,param_13_14,"[1.0, 0.5]","[0, -1]",0,5,4
1365,param_13_14,"[0.0, 0.75]","[0, -1]",0,0,0
1366,param_13_14,"[0.25, 0.75]","[0, -1]",0,0,0
1367,param_13_14,"[0.5, 0.75]","[0, -1]",0,5,4
1368,param_13_14,"[0.75, 0.75]","[0, -1]",0,5,4
1369,param_13_14,"[1.0, 0.75]","[0, -1]",0,5,4
1370,param_13_14,"[0.0, 1.0]","[0, -1]",0,0,0
1371,param_13_14,"[0.25, 1.0]","[0, -1]",0,0,0
1372,param_13_14,"[0.5, 1.0]","[0, -1]",0,5,4
1373,param_13_14,"[0.75, 1.0]","[0, -1]",0,5,4
1374,param_13_14,"[1.0, 1.0]","[0, -1]",0,5,4
1375,param_13_14,"[0.0, 0.0]","[0, 0]",0,0,-12
1376,param_13_14,"[0.25, 0.0]","[0, 0]",0,0,-12
1377,param_13_14,"[0.5, 0.0]","[0, 0]",0,0,-6
1378,param_13_14,"[0.75, 0.0]","[0, 0]",0,0,-6
1379,param_13_14,"[1.0, 0.0]","[0, 0]",0,0,-6
1380,param_13_14,"[0.0, 0.25]","[0, 0]",-0.5,0,-6
1381,param_13_14,"[0.25, 0.25]","[0, 0]",-0.5,0,-6
1382,param_13_14,"[0.5, 0.25]","[0, 0]",-0.5,5,-6
1383,param_13_14,"[0.75, 0.25]","[0, 0]",-0.5,5,-6
1384,param_13_14,"[1.0, 0.25]","[0, 0]",-0.5,5,-6
1385,param_13_14,"[0.0, 0.5]","[0, 0]",0,-6,-6
1386,param_13_14,"[0.25, 0.5]","[0, 0]",0,-6,-6
1387,param_13_14,"[0.5, 0.5]","[0, 0]",0,1,-7
1388,param_13_14,"[0.75, 0.5]","[0, 0]",0,1,-7
1389,param_13_14,"[1.0, 0.5]","[0, 0]",0,1,-7
1390,param_13_14,"[0.0, 0.75]","[0, 0]",0,-6,-6
1391,param_13_14,"[0.25, 0.75]","[0, 0]",0,-6,-6
1392,param_13_14,"[0.5, 0.75]","[0, 0]",0,1,-7
1393,param_13_14,"[0.75, 0.75]","[0, 0]",0,1,-7
1394,param_13_14,"[1.0, 0.75]","[0, 0]",0,1,-7
1395,param_13_14,"[0.0, 1.0]","[0, 0]",0,-6,-6
1396,param_13_14,"[0.25, 1.0]","[0, 0]",0,-6,-6
1397,param_13_14,"[0.5, 1.0]","[0, 0]",0,1,-7
1398,param_13_14,"[0.75, 1.0]","[0, 0]",0,1,-7
1399,param_13_14,"[1.0, 1.0]","[0, 0]",0,1,-7
1400,param_13_15,"[0.0, 0.0]","[-1, -1]",0,0,-12
1401,param_13_15,"[0.25, 0.0]","[-1, -1]",0,0,-12
1402,param_13_15,"[0.5, 0.0]","[-1, -1]",0,-8,-6
1403,param_13_15,"[0.75, 0.0]","[-1, -1]",0,-8,-6
1404,param_13_15,"[1.0, 0.0]","[-1, -1]",0,-8,-6
1405,param_13_15,"[0.0, 0.25]","[-1, -1]",-0.5,4,-7
1406,param_13_15,"[0.25, 0.25]","[-1, -1]",-0.5,4,-7
1407,param_13_15,"[0.5, 0.25]","[-1, -1]",0,-5,1
1408,param_13_15,"[0.75, 0.25]","[-1, -1]",0,-5,1
1409,param_13_15,"[1.0, 0.25]","[-1, -1]",0,-5,1
1410,param_13_15,"[0.0, 0.5]","[-1, -1]",0,0,-1
1411,param_13_15,"[0.25, 0.5]","[-1, -1]",0,0,-1
1412,param_13_15,"[0.5, 0.5]","[-1, -1]",0,0,0
1413,param_13_15,"[0.75, 0.5]","[-1, -1]",0,0,0
1414,param_13_15,"[1.0, 0.5]","[-1, -1]",0,0,0
1415,param_13_15,"[0.0, 0.75]","[-1, -1]",0,0,-1
1416,param_13_15,"[0.25, 0.75]","[-1, -1]",0,0,-1
1417,param_13_15,"[0.5, 0.75]","[-1, -1]",0,0,0
1418,param_13_15,"[0.75, 0.75]","[-1, -1]",0,0,0
1419,param_13_15,"[1.0, 0.75]","[-1, -1]",0,0,0
1420,param_13_15,"[0.0, 1.0]","[-1, -1]",0,0,-1
1421,param_13_15,"[0.25, 1.0]","[-1, -1]",0,0,-1
1422,param_13_15,"[0.5, 1.0]","[-1, -1]",0,0,0
1423,param_13_15,"[0.75, 1.0]","[-1, -1]",0,0,0
1424,param_13_15,"[1.0, 1.0]","[-1, -1]",0,0,0
1425,param_13_15,"[0.0, 0.0]","[-1, 0]",0,0,-12
1426,param_13_15,"[0.25, 0.0]","[-1, 0]",0,0,-12
1427,param_13_15,"[0.5, 0.0]","[-1, 0]",0,0,-6
1428,param_13_15,"[0.75, 0.0]","[-1, 0]",0,0,-6
1429,param_13_15,"[1.0, 0.0]","[-1, 0]",0,0,-6
1430,param_13_15,"[0.0, 0.25]","[-1, 0]",-0.5,0,-7
1431,param_13_15,"[0.25, 0.25]","[-1, 0]",-0.5,0,-7
1432,param_13_15,"[0.5, 0.25]","[-1, 0]",0,0,1
1433,param_13_15,"[0.75, 0.25]","[-1, 0]",0,0,1
1434,param_13_15,"[1.0, 0.25]","[-1, 0]",0,0,1
1435,param_13_15,"[0.0, 0.5]","[-1, 0]",0,-7,-7
1436,param_13_15,"[0.25, 0.5]","[-1, 0]",0,-7,-7
1437,param_13_15,"[0.5, 0.5]","[-1, 0]",0,0,-6
1438,param_13_15,"[0.75, 0.5]","[-1, 0]",0,0,-6
1439,param_13_15,"[1.0, 0.5]","[-1, 0]",0,0,-6
1440,param_13_15,"[0.0, 0.75]","[-1, 0]",0,-7,-7
1441,param_13_15,"[0.25, 0.75]","[-1, 0]",0,-7,-7
1442,param_13_15,"[0.5, 0.75]","[-1, 0]",0,0,-6
1443,param_13_15,"[0.75, 0.75]","[-1, 0]",0,0,-6
1444,param_13_15,"[1.0, 0.75]","[-1, 0]",0,0,-6
1445,param_13_15,"[0.0, 1.0]","[-1, 0]",0,-7,-7
1446,param_13_15,"[0.25, 1.0]","[-1, 0]",0,-7,-7
1447,param_13_15,"[0.5, 1.0]","[-1, 0]",0,0,-6
1448,param_13_15,"[0.75, 1.0]","[-1, 0]",0,0,-6
1449,param_13_15,"[1.0, 1.0]","[-1, 0]",0,0,-6
1450,param_13_15,"[0.0, 0.0]","[0, -1]",0,0,-12
1451,param_13_15,"[0.25, 0.0]","[0, -1]",0,0,-12
1452,param_13_15,"[0.5, 0.0]","[0, -1]",0,0,-6
1453,param_13_15,"[0.75, 0.0]","[0, -1]",0,0,-6
1454,param_13_15,"[1.0, 0.0]","[0, -1]",0,0,-6
1455,param_13_15,"[0.0, 0.25]","[0, -1]",-0.5,4,-7
1456,param_13_15,"[0.25, 0.25]","[0, -1]",-0.5,4,-7
1457,param_13_15,"[0.5, 0.25]","[0, -1]",-0.5,0,-1
1458,param_13_15,"[0.75, 0.25]","[0, -1]",-0.5,0,-1
1459,param_13_15,"[1.0, 0.25]","[0, -1]",-0.5,0,-1
1460,param_13_15,"[0.0, 0.5]","[0, -1]",0,0,-1
1461,param_13_15,"[0.25, 0.5]","[0, -1]",0,0,-1
1462,param_13_15,"[0.5, 0.5]","[0, -1]",0,5,0
1463,param_13_15,"[0.75, 0.5]","[0, -1]",0,5,0
1464,param_13_15,"[1.0, 0.5]","[0, -1]",0,5,0
1465,param_13_15,"[0.0, 0.75]","[0, -1]",0,0,-1
1466,param_13_15,"[0.25, 0.75]","[0, -1]",0,0,-1
1467,param_13_15,"[0.5, 0.75]","[0, -1]",0,5,0
1468,param_13_15,"[0.75, 0.75]","[0, -1]",0,5,0
1469,param_13_15,"[1.0, 0.75]","[0, -1]",0,5,0
1470,param_13_15,"[0.0, 1.0]","[0, -1]",0,0,-1
1471,param_13_15,"[0.25, 1.0]","[0, -1]",0,0,-1
1472,param_13_15,"[0.5, 1.0]","[0, -1]",0,5,0
1473,param_13_15,"[0.75, 1.0]","[0, -1]",0,5,0
1474,param_13_15,"[1.0, 1.0]","[0, -1]",0,5,0
1475,param_13_15,"[0.0, 0.0]","[0, 0]",0,0,-12
1476,param_13_15,"[0.25, 0.0]","[0, 0]",0,0,-12
1477,param_13_15,"[0.5, 0.0]","[0, 0]",0,0,-6
1478,param_13_15,"[0.75, 0.0]","[0, 0]",0,0,-6
1479,param_13_15,"[1.0, 0.0]","[0, 0]",0,0,-6
1480,param_13_15,"[0.0, 0.25]","[0, 0]",-0.5,0,-7
1481,param_13_15,"[0.25, 0.25]","[0, 0]",-0.5,0,-7
1482,param_13_15,"[0.5, 0.25]","[0, 0]",-0.5,0,-1
1483,param_13_15,"[0.75, 0.25]","[0, 0]",-0.5,0,-1
1484,param_13_15,"[1.0, 0.25]","[0, 0]",-0.5,0,-1
1485,param_13_15,"[0.0, 0.5]","[0, 0]",0,-7,-7
1486,param_13_15,"[0.25, 0.5]","[0, 0]",0,-7,-7
1487,param_13_15,"[0.5, 0.5]","[0, 0]",0,0,-6
1488,param_13_15,"[0.75, 0.5]","[0, 0]",0,0,-6
1489,param_13_15,"[1.0, 0.5]","[0, 0]",0,0,-6
1490,param_13_15,"[0.0, 0.75]","[0, 0]",0,-7,-7
1491,param_13_15,"[0.25, 0.75]","[0, 0]",0,-7,-7
1492,param_13_15,"[0.5, 0.75]","[0, 0]",0,0,-6
1493,param_13_15,"[0.75, 0.75]","[0, 0]",0,0,-6
1494,param_13_15,"[1.0, 0.75]","[0, 0]",0,0,-6
1495,param_13_15,"[0.0, 1.0]","[0, 0]",0,-7,-7
1496,param_13_15,"[0.25, 1.0]","[0, 0]",0,-7,-7
1497,param_13_15,"[0.5, 1.0]","[0, 0]",0,0,-6
1498,param_13_15,"[0.75, 1.0]","[0, 0]",0,0,-6
1499,param_13_15,"[1.0, 1.0]","[0, 0]",0,0,-6
